,Country,EdLevel,YearsCodePro,Age,Gender,Salary
47670,United States of America,Bachelor's Degree,5.0,30.0,Man,96000.0
47671,Australia,Bachelor's Degree,9.0,30.0,Man,80172.0
47672,United States of America,Bachelor's Degree,5.0,40.0,Man,95500.0
47673,New Zealand,Less than a Bachelor's Degree,11.0,60.0,Man,73473.0
47674,Brazil,Bachelor's Degree,7.0,30.0,Man,28228.0
47677,Germany,Bachelor's Degree,10.0,30.0,Man,70264.0
47680,Australia,Bachelor's Degree,36.0,60.0,Man,100214.0
47681,Japan,Master's Degree,4.0,30.0,Man,32376.0
47682,United States of America,Bachelor's Degree,7.0,30.0,Man,105000.0
47683,Australia,Less than a Bachelor's Degree,24.0,50.0,Man,106900.0
47688,New Zealand,Less than a Bachelor's Degree,9.0,30.0,Man,53029.0
47690,Australia,Less than a Bachelor's Degree,16.0,40.0,Man,80172.0
47692,Australia,Bachelor's Degree,17.0,40.0,Woman,80172.0
47693,Australia,Less than a Bachelor's Degree,5.0,30.0,Man,33405.0
47694,Australia,Bachelor's Degree,35.0,60.0,Man,90193.0
47696,Australia,Bachelor's Degree,22.0,40.0,Man,76831.0
47697,Canada,Bachelor's Degree,1.0,20.0,Man,26450.0
47698,Canada,Bachelor's Degree,25.0,40.0,Man,75631.0
47699,New Zealand,Bachelor's Degree,2.0,30.0,Man,30667.0
47701,Australia,Bachelor's Degree,11.0,30.0,Man,68814.0
47702,New Zealand,Bachelor's Degree,3.0,20.0,Man,51112.0
47703,United States of America,Bachelor's Degree,10.0,30.0,Man,102000.0
47705,Canada,Less than a Bachelor's Degree,7.0,30.0,Man,92270.0
47707,United States of America,Bachelor's Degree,25.0,50.0,Man,136944.0
47708,New Zealand,Bachelor's Degree,15.0,40.0,Man,95835.0
47711,Australia,Bachelor's Degree,4.0,30.0,Man,54120.0
47717,New Zealand,Bachelor's Degree,16.0,50.0,Man,55904.0
47724,United States of America,Bachelor's Degree,5.0,30.0,Man,72600.0
47731,United States of America,Master's Degree,14.0,40.0,Man,140000.0
47733,New Zealand,Less than a Bachelor's Degree,12.0,40.0,Man,70279.0
47734,United States of America,Bachelor's Degree,13.0,40.0,Man,130000.0
47741,Peru,Bachelor's Degree,4.0,30.0,Man,33600.0
47742,Australia,Less than a Bachelor's Degree,20.0,50.0,Man,76831.0
47747,United States of America,Less than a Bachelor's Degree,2.0,18.0,Man,45000.0
47750,Australia,Bachelor's Degree,1.0,20.0,Man,38616.0
47751,Australia,Bachelor's Degree,4.0,40.0,Man,105250.0
47754,United States of America,Bachelor's Degree,1.0,20.0,Man,48000.0
47755,Australia,Doctoral Degree,13.0,40.0,Man,90193.0
47758,United States of America,Less than a Bachelor's Degree,21.0,40.0,Man,95000.0
47760,Australia,Bachelor's Degree,8.0,30.0,Man,80172.0
47761,Australia,Bachelor's Degree,16.0,40.0,Man,48103.0
47764,Peru,Bachelor's Degree,20.0,50.0,Man,17736.0
47768,Australia,Master's Degree,26.0,50.0,Man,86853.0
47769,Australia,Less than a Bachelor's Degree,8.0,40.0,Man,46767.0
47771,Australia,Bachelor's Degree,4.0,30.0,Man,40086.0
47773,Australia,Bachelor's Degree,10.0,20.0,Man,48103.0
47778,Colombia,Bachelor's Degree,10.0,30.0,Man,45912.0
47780,Argentina,Doctoral Degree,3.0,30.0,Man,47688.0
47783,United States of America,Less than a Bachelor's Degree,4.0,30.0,Man,55000.0
47784,Australia,Bachelor's Degree,16.0,40.0,Man,64805.0
47785,Republic of Korea,Bachelor's Degree,10.0,30.0,Man,67070.0
47786,China,Master's Degree,13.0,40.0,Man,60012.0
47795,United States of America,Master's Degree,3.0,40.0,Woman,62000.0
47800,United States of America,Less than a Bachelor's Degree,22.0,50.0,Man,88944.0
47801,Japan,Bachelor's Degree,1.0,20.0,Man,44965.0
47803,United States of America,Less than a Bachelor's Degree,3.0,20.0,Man,60000.0
47806,United States of America,Less than a Bachelor's Degree,8.0,30.0,Man,50000.0
47807,Brazil,Master's Degree,5.0,30.0,Man,13740.0
47810,Australia,Bachelor's Degree,16.0,40.0,Man,58124.0
47812,China,Master's Degree,3.0,30.0,Man,64301.0
47813,Australia,Bachelor's Degree,2.0,20.0,Man,53448.0
47814,New Zealand,Bachelor's Degree,5.0,20.0,Man,51112.0
47815,Taiwan,Master's Degree,8.0,40.0,Man,82854.0
47827,Japan,Less than a Bachelor's Degree,4.0,30.0,Man,32376.0
47829,Thailand,Bachelor's Degree,8.0,30.0,Man,62460.0
47837,China,Bachelor's Degree,32.0,60.0,Man,17148.0
47838,Canada,Bachelor's Degree,31.0,50.0,Man,75631.0
47842,Argentina,Bachelor's Degree,6.0,30.0,Man,50604.0
47845,Australia,Less than a Bachelor's Degree,40.0,60.0,Man,113576.0
47852,Hong Kong (S.A.R.),Bachelor's Degree,11.0,30.0,Man,72000.0
47860,Costa Rica,Less than a Bachelor's Degree,4.0,20.0,Man,25200.0
47861,United States of America,Bachelor's Degree,12.0,40.0,Man,120000.0
47867,Taiwan,Bachelor's Degree,3.0,30.0,Man,21876.0
47870,United States of America,Less than a Bachelor's Degree,8.0,40.0,Man,120000.0
47874,Australia,Bachelor's Degree,10.0,40.0,Man,130279.0
47875,Hong Kong (S.A.R.),Bachelor's Degree,1.0,20.0,Man,30876.0
47876,Turkey,Master's Degree,0.5,30.0,Man,24000.0
47883,Australia,Master's Degree,6.0,40.0,Man,93533.0
47890,New Zealand,Master's Degree,18.0,40.0,Man,84335.0
47891,United States of America,Bachelor's Degree,13.0,40.0,Man,120000.0
47893,Singapore,Less than a Bachelor's Degree,7.0,30.0,Man,98964.0
47894,Viet Nam,Bachelor's Degree,3.0,30.0,Man,13800.0
47896,United States of America,Less than a Bachelor's Degree,4.0,30.0,Man,95000.0
47897,Japan,Bachelor's Degree,5.0,30.0,Man,65832.0
47904,Hong Kong (S.A.R.),Master's Degree,6.0,30.0,Man,55572.0
47908,United States of America,Doctoral Degree,7.0,40.0,Man,74500.0
47914,Singapore,Bachelor's Degree,6.0,30.0,Man,28404.0
47916,Japan,Bachelor's Degree,4.0,20.0,Man,107915.0
47917,United States of America,Doctoral Degree,12.0,30.0,Man,125000.0
47918,New Zealand,Master's Degree,4.0,30.0,Man,54306.0
47931,Argentina,Less than a Bachelor's Degree,2.0,20.0,Man,28224.0
47935,Australia,Master's Degree,39.0,60.0,Man,133619.0
47941,New Zealand,Bachelor's Degree,16.0,40.0,Woman,60575.0
47942,Australia,Bachelor's Degree,3.0,20.0,Man,63469.0
47946,Singapore,Less than a Bachelor's Degree,16.0,50.0,Man,103272.0
47947,Hong Kong (S.A.R.),Bachelor's Degree,15.0,40.0,Man,61752.0
47951,Brazil,Bachelor's Degree,5.0,20.0,Man,16488.0
47954,United States of America,Master's Degree,5.0,30.0,Man,140000.0
47955,Australia,Master's Degree,10.0,40.0,Man,100214.0
47958,Indonesia,Bachelor's Degree,5.0,30.0,Man,51228.0
47959,Canada,Bachelor's Degree,6.0,30.0,Man,50176.0
47961,India,Master's Degree,4.0,30.0,Man,18848.0
47968,Australia,Bachelor's Degree,10.0,30.0,Man,83512.0
47969,Australia,Master's Degree,7.0,30.0,Woman,83512.0
47976,India,Master's Degree,2.0,30.0,Man,36300.0
47977,Canada,Bachelor's Degree,24.0,50.0,Man,56723.0
47978,Australia,Bachelor's Degree,29.0,50.0,Man,99022.0
47988,China,Less than a Bachelor's Degree,4.0,30.0,Man,65340.0
47990,Canada,Master's Degree,10.0,40.0,Man,114960.0
47991,Slovakia,Master's Degree,11.0,30.0,Man,59454.0
47995,Singapore,Bachelor's Degree,7.0,30.0,Man,68844.0
48008,New Zealand,Bachelor's Degree,0.5,20.0,Man,33223.0
48011,United States of America,Bachelor's Degree,0.5,20.0,Man,99000.0
48019,India,Bachelor's Degree,11.0,30.0,Man,92147.0
48024,South Korea,Less than a Bachelor's Degree,2.0,20.0,Woman,18108.0
48034,Australia,Bachelor's Degree,18.0,40.0,Man,133619.0
48035,Russian Federation,Master's Degree,23.0,40.0,Man,28308.0
48036,Australia,Bachelor's Degree,15.0,40.0,Man,113576.0
48037,India,Master's Degree,7.0,30.0,Man,37417.0
48043,Maldives,Bachelor's Degree,4.0,30.0,Man,13980.0
48044,India,Bachelor's Degree,10.0,30.0,Man,27923.0
48050,Sweden,Master's Degree,7.0,30.0,Man,73644.0
48051,India,Bachelor's Degree,6.0,30.0,Man,27923.0
48055,India,Bachelor's Degree,10.0,40.0,Man,15084.0
48057,India,Bachelor's Degree,4.0,30.0,Man,40489.0
48058,India,Bachelor's Degree,12.0,40.0,Man,16752.0
48062,India,Bachelor's Degree,3.0,30.0,Man,13404.0
48068,United States of America,Master's Degree,7.0,30.0,Man,137000.0
48069,United States of America,Less than a Bachelor's Degree,5.0,30.0,Man,107600.0
48070,Hong Kong (S.A.R.),Bachelor's Degree,6.0,30.0,Woman,71016.0
48072,India,Master's Degree,24.0,50.0,Man,46074.0
48074,Kazakhstan,Less than a Bachelor's Degree,4.0,20.0,Man,38220.0
48075,India,Bachelor's Degree,8.0,30.0,Man,38532.0
48078,India,Master's Degree,8.0,30.0,Man,23037.0
48080,Sweden,Bachelor's Degree,21.0,40.0,Man,61368.0
48085,Australia,Bachelor's Degree,16.0,40.0,Man,133619.0
48088,India,Bachelor's Degree,9.0,30.0,Man,41885.0
48092,India,Bachelor's Degree,9.0,30.0,Man,33508.0
48093,France,Bachelor's Degree,20.0,50.0,Man,54049.0
48095,Jordan,Master's Degree,5.0,30.0,Man,31312.0
48096,Switzerland,Master's Degree,7.0,30.0,Man,127061.0
48097,India,Master's Degree,12.0,40.0,Man,25410.0
48099,Australia,Less than a Bachelor's Degree,15.0,40.0,Man,56124.0
48108,India,Bachelor's Degree,8.792445560306254,30.0,Man,27923.0
48113,Finland,Bachelor's Degree,9.0,30.0,Man,54049.0
48116,India,Master's Degree,4.0,30.0,Man,20943.0
48117,India,Master's Degree,8.0,30.0,Man,66072.0
48118,Australia,Less than a Bachelor's Degree,10.0,30.0,Man,63469.0
48119,Pakistan,Bachelor's Degree,5.0,30.0,Man,17508.0
48124,Germany,Less than a Bachelor's Degree,9.0,30.0,Man,47563.0
48126,India,Master's Degree,16.0,40.0,Man,41885.0
48129,United States of America,Bachelor's Degree,3.0,30.0,Man,75326.0
48134,India,Master's Degree,4.0,30.0,Man,22620.0
48135,"Congo, Republic of the...",Bachelor's Degree,3.0,40.0,Man,125000.0
48138,Switzerland,Master's Degree,27.0,50.0,Man,97288.0
48139,Malawi,Bachelor's Degree,6.0,30.0,Man,23844.0
48144,Turkey,Bachelor's Degree,7.0,30.0,Man,45396.0
48146,Australia,Doctoral Degree,8.0,40.0,Man,81508.0
48149,Germany,Master's Degree,20.0,40.0,Man,75669.0
48150,Japan,Less than a Bachelor's Degree,9.0,30.0,Man,107573.0
48151,India,Bachelor's Degree,11.0,30.0,Man,41885.0
48152,Germany,Less than a Bachelor's Degree,31.0,50.0,Man,140527.0
48156,India,Bachelor's Degree,0.5,20.0,Man,16752.0
48162,Netherlands,Bachelor's Degree,13.0,40.0,Man,90802.0
48165,India,Bachelor's Degree,3.0,30.0,Man,15576.0
48169,United Arab Emirates,Bachelor's Degree,4.0,30.0,Man,22868.0
48170,Canada,Less than a Bachelor's Degree,2.0,20.0,Man,63528.0
48182,Poland,Master's Degree,10.0,40.0,Woman,19740.0
48186,New Zealand,Bachelor's Degree,6.0,30.0,Man,68362.0
48187,Netherlands,Bachelor's Degree,5.0,20.0,Man,67021.0
48194,Norway,Bachelor's Degree,8.0,40.0,Man,107895.0
48196,Norway,Bachelor's Degree,10.0,30.0,Man,86316.0
48200,Finland,Master's Degree,5.0,30.0,Woman,50592.0
48204,Poland,Less than a Bachelor's Degree,10.0,40.0,Man,24300.0
48206,Germany,Less than a Bachelor's Degree,10.0,40.0,Man,64859.0
48211,Germany,Master's Degree,14.0,30.0,Man,51888.0
48215,Australia,Bachelor's Degree,14.0,30.0,Man,116917.0
48217,Sweden,Master's Degree,3.0,30.0,Man,34368.0
48218,Israel,Master's Degree,21.0,40.0,Man,105072.0
48219,China,Less than a Bachelor's Degree,5.0,30.0,Man,48012.0
48223,Canada,Bachelor's Degree,7.0,30.0,Man,83194.0
48225,"Iran, Islamic Republic of...",Master's Degree,8.0,30.0,Man,53292.0
48226,Germany,Master's Degree,10.0,40.0,Man,71345.0
48231,Hungary,Doctoral Degree,10.0,50.0,Man,118908.0
48234,"Iran, Islamic Republic of...",Bachelor's Degree,16.0,40.0,Man,62700.0
48235,Estonia,Master's Degree,9.0,30.0,Man,42158.0
48237,Australia,Bachelor's Degree,5.0,30.0,Man,76831.0
48240,Finland,Bachelor's Degree,20.0,50.0,Man,54480.0
48242,Germany,Master's Degree,14.0,40.0,Man,55776.0
48244,Croatia,Less than a Bachelor's Degree,8.0,30.0,Man,31344.0
48245,Georgia,Bachelor's Degree,7.0,30.0,Man,42408.0
48246,Azerbaijan,Bachelor's Degree,5.0,40.0,Man,36000.0
48247,Germany,Doctoral Degree,12.0,40.0,Man,73740.0
48248,India,Bachelor's Degree,1.0,20.0,Man,15707.0
48249,Germany,Bachelor's Degree,0.5,20.0,Woman,40212.0
48252,India,Bachelor's Degree,8.0,30.0,Man,25128.0
48255,Australia,Doctoral Degree,10.0,40.0,Man,70818.0
48260,United States of America,Bachelor's Degree,3.0,30.0,Woman,80000.0
48266,Germany,Less than a Bachelor's Degree,5.0,30.0,Man,46704.0
48267,Thailand,Less than a Bachelor's Degree,6.0,30.0,Man,76872.0
48271,Netherlands,Master's Degree,1.0,30.0,Woman,52968.0
48276,Philippines,Bachelor's Degree,3.0,20.0,Man,17973.0
48281,India,Master's Degree,4.0,30.0,Man,50262.0
48284,Australia,Bachelor's Degree,12.0,40.0,Man,66810.0
48287,India,Bachelor's Degree,13.0,30.0,Man,44678.0
48295,Germany,Less than a Bachelor's Degree,4.0,30.0,Man,37834.0
48296,Czech Republic,Master's Degree,3.0,30.0,Man,36372.0
48298,Israel,Master's Degree,6.0,30.0,Man,105072.0
48300,Switzerland,Less than a Bachelor's Degree,25.0,50.0,Man,132143.0
48302,France,Bachelor's Degree,12.0,30.0,Man,34591.0
48305,China,Bachelor's Degree,10.0,40.0,Man,42864.0
48308,India,Bachelor's Degree,5.0,30.0,Man,23735.0
48309,Canada,Bachelor's Degree,5.0,30.0,Man,52942.0
48310,Germany,Master's Degree,2.0,30.0,Man,68102.0
48313,Norway,Bachelor's Degree,3.0,30.0,Man,49092.0
48317,India,Master's Degree,8.792445560306254,30.0,Man,29320.0
48318,Turkey,Master's Degree,9.0,40.0,Man,21696.0
48320,Sweden,Master's Degree,4.0,30.0,Man,55224.0
48331,Germany,Master's Degree,6.0,30.0,Man,110260.0
48333,Serbia,Master's Degree,9.0,30.0,Man,53184.0
48336,Japan,Bachelor's Degree,5.0,30.0,Man,24816.0
48337,Russian Federation,Master's Degree,9.0,30.0,Man,24912.0
48341,Ukraine,Bachelor's Degree,2.0,20.0,Man,18840.0
48342,Germany,Master's Degree,13.0,40.0,Man,71345.0
48356,Germany,Less than a Bachelor's Degree,11.0,30.0,Man,28536.0
48358,Spain,Master's Degree,5.0,30.0,Man,32429.0
48360,Spain,Bachelor's Degree,10.0,30.0,Man,79176.0
48363,Lithuania,Bachelor's Degree,10.0,30.0,Man,51888.0
48366,"Iran, Islamic Republic of...",Master's Degree,5.0,30.0,Man,28500.0
48370,Finland,Bachelor's Degree,4.0,30.0,Man,51888.0
48374,Israel,Less than a Bachelor's Degree,3.0,30.0,Man,70044.0
48377,Lithuania,Bachelor's Degree,5.0,20.0,Man,37620.0
48378,Thailand,Less than a Bachelor's Degree,22.0,40.0,Man,38436.0
48381,Qatar,Less than a Bachelor's Degree,11.0,30.0,Man,88992.0
48386,Mexico,Less than a Bachelor's Degree,15.0,40.0,Man,45252.0
48388,Latvia,Bachelor's Degree,9.0,30.0,Man,55776.0
48390,Israel,Bachelor's Degree,11.0,40.0,Man,116741.0
48392,Malaysia,Master's Degree,5.0,30.0,Man,17295.0
48393,Finland,Doctoral Degree,15.0,40.0,Man,63564.0
48402,Australia,Bachelor's Degree,5.0,20.0,Man,60129.0
48403,Greece,Master's Degree,13.0,40.0,Man,18156.0
48405,France,Doctoral Degree,2.0,20.0,Man,16860.0
48406,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,13.0,30.0,Man,95652.0
48408,United Arab Emirates,Bachelor's Degree,17.0,40.0,Man,65340.0
48412,Spain,Less than a Bachelor's Degree,4.0,30.0,Man,35132.0
48413,Belgium,Bachelor's Degree,5.0,40.0,Man,43536.0
48418,Ukraine,Less than a Bachelor's Degree,5.0,20.0,Man,57252.0
48424,Finland,Master's Degree,3.0,20.0,Man,32424.0
48430,Greece,Less than a Bachelor's Degree,6.0,30.0,Man,27025.0
48432,Finland,Bachelor's Degree,15.0,40.0,Man,60972.0
48436,Norway,Bachelor's Degree,2.0,30.0,Man,75528.0
48437,Russian Federation,Master's Degree,13.0,40.0,Man,43404.0
48440,Denmark,Less than a Bachelor's Degree,6.0,30.0,Man,81624.0
48441,Norway,Bachelor's Degree,0.5,30.0,Man,64737.0
48442,Poland,Master's Degree,15.0,40.0,Man,33408.0
48443,South Korea,Less than a Bachelor's Degree,8.0,30.0,Man,41919.0
48446,Pakistan,Bachelor's Degree,7.0,30.0,Man,15564.0
48449,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,27.0,50.0,Man,112456.0
48452,Romania,Bachelor's Degree,5.0,30.0,Man,37992.0
48456,Sweden,Less than a Bachelor's Degree,10.0,40.0,Man,73644.0
48457,France,Doctoral Degree,2.0,20.0,Man,32429.0
48458,Germany,Less than a Bachelor's Degree,5.0,30.0,Man,54049.0
48459,Portugal,Doctoral Degree,22.0,40.0,Man,41256.0
48462,United States of America,Master's Degree,7.0,30.0,Man,120000.0
48463,Bulgaria,Less than a Bachelor's Degree,14.0,40.0,Man,42432.0
48465,Denmark,Doctoral Degree,7.0,40.0,Man,108548.0
48467,Russian Federation,Master's Degree,16.0,40.0,Woman,33972.0
48469,Poland,Bachelor's Degree,6.0,30.0,Man,37968.0
48472,Brazil,Less than a Bachelor's Degree,3.0,20.0,Man,13740.0
48474,India,Bachelor's Degree,9.0,30.0,Man,13738.0
48475,United States of America,Bachelor's Degree,1.0,20.0,Man,140000.0
48476,Germany,Doctoral Degree,5.0,40.0,Man,60768.0
48477,Ukraine,Master's Degree,2.0,30.0,Woman,17124.0
48481,Republic of Moldova,Bachelor's Degree,2.0,30.0,Man,27204.0
48482,Estonia,Bachelor's Degree,25.0,50.0,Man,57072.0
48486,Germany,Less than a Bachelor's Degree,12.0,30.0,Man,59454.0
48487,Russian Federation,Master's Degree,17.0,40.0,Man,37752.0
48491,Indonesia,Bachelor's Degree,5.0,30.0,Man,19668.0
48493,Czech Republic,Master's Degree,4.0,30.0,Man,33780.0
48494,Germany,Bachelor's Degree,5.0,30.0,Woman,37872.0
48495,Poland,Master's Degree,11.0,30.0,Man,66828.0
48497,Austria,Bachelor's Degree,10.0,30.0,Man,73507.0
48498,Latvia,Bachelor's Degree,9.0,30.0,Man,62268.0
48503,Finland,Bachelor's Degree,4.0,30.0,Man,46704.0
48504,United States of America,Master's Degree,1.0,30.0,Man,66000.0
48505,Russian Federation,Doctoral Degree,15.0,40.0,Man,67944.0
48507,Israel,Bachelor's Degree,22.0,50.0,Man,112068.0
48509,Germany,Bachelor's Degree,5.0,30.0,Man,14244.0
48512,Norway,Bachelor's Degree,2.0,30.0,Man,75528.0
48513,Turkey,Master's Degree,11.0,30.0,Man,24000.0
48515,Romania,Bachelor's Degree,5.0,20.0,Man,21708.0
48519,Germany,Master's Degree,13.0,30.0,Man,75669.0
48522,Spain,Less than a Bachelor's Degree,10.0,30.0,Man,54049.0
48524,Israel,Less than a Bachelor's Degree,6.0,40.0,Man,80556.0
48528,Ukraine,Master's Degree,15.0,30.0,Man,46488.0
48529,Japan,Bachelor's Degree,5.0,30.0,Man,35972.0
48530,France,Doctoral Degree,16.0,40.0,Man,44100.0
48531,India,Bachelor's Degree,5.0,30.0,Man,15358.0
48532,France,Master's Degree,12.0,30.0,Man,107340.0
48536,India,Bachelor's Degree,13.0,40.0,Man,37697.0
48537,United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,30.0,Man,96945.0
48539,Bosnia and Herzegovina,Less than a Bachelor's Degree,3.0,20.0,Man,19872.0
48541,Germany,Less than a Bachelor's Degree,6.0,30.0,Man,54157.0
48542,Latvia,Less than a Bachelor's Degree,21.0,40.0,Man,71340.0
48545,Nepal,Bachelor's Degree,9.0,40.0,Man,17511.0
48551,Israel,Bachelor's Degree,5.0,30.0,Man,126000.0
48554,India,Bachelor's Degree,6.0,30.0,Man,39093.0
48555,Germany,Less than a Bachelor's Degree,10.0,30.0,Man,129718.0
48559,Poland,Less than a Bachelor's Degree,7.0,30.0,Man,73224.0
48563,United States of America,Master's Degree,4.0,30.0,Man,92000.0
48564,Australia,Master's Degree,4.0,30.0,Man,80172.0
48565,Poland,Master's Degree,4.0,30.0,Man,57708.0
48569,Russian Federation,Master's Degree,7.0,40.0,Man,49068.0
48570,Czech Republic,Master's Degree,4.0,30.0,Man,28584.0
48571,Norway,Less than a Bachelor's Degree,2.0,20.0,Man,64740.0
48575,Republic of Moldova,Bachelor's Degree,3.0,20.0,Man,29186.0
48582,Finland,Master's Degree,16.0,40.0,Man,81074.0
48585,Belarus,Bachelor's Degree,11.0,30.0,Man,40800.0
48587,Germany,Less than a Bachelor's Degree,1.0,20.0,Man,29832.0
48589,Germany,Master's Degree,10.0,30.0,Man,70264.0
48590,Lithuania,Bachelor's Degree,4.0,30.0,Man,47604.0
48593,Turkey,Bachelor's Degree,4.0,30.0,Man,29580.0
48598,Belgium,Less than a Bachelor's Degree,0.5,30.0,Man,39279.0
48599,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,4.0,30.0,Man,77556.0
48600,France,Less than a Bachelor's Degree,21.0,40.0,Woman,44320.0
48603,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,11.0,40.0,Man,72385.0
